t_val,u_val,du_dt_val,d2u_dt2_val
45.8,-0.316214779171674,-0.154112157752235,0.0787947408298865
45.9,-0.331216911768144,-0.146044748448511,0.0825323563393798
46,-0.345420831863076,-0.137588183452647,0.0861257672088438
46.1,-0.358769145163183,-0.128775474692176,0.0895171995163113
46.2,-0.371212645734335,-0.119646516964628,0.0926675049984703
46.3,-0.382712301721555,-0.110234005272516,0.0955539242534983
46.4,-0.39323925534902,-0.100563434823334,0.098169940589678
46.5,-0.40277482292006,-0.0906531010295579,0.100525147852575
46.6,-0.411310494817157,-0.0805140995086474,0.102645132561145
46.7,-0.418843502017768,-0.070151272169627,0.104560759980209
46.8,-0.425342237728387,-0.0595898837160347,0.106234978058336
46.9,-0.430776549761326,-0.0488771731692381,0.107639250815275
47,-0.435126491097838,-0.038052354444303,0.108760376987351
47.1,-0.43838044564188,-0.0271450596707393,0.109594983432814
47.2,-0.44053512822011,-0.0161753391925015,0.110149498009899
47.3,-0.441595537884517,-0.00515369260536266,0.11044003681544
47.4,-0.441560932719175,0.00590225865418819,0.110465681573687
47.5,-0.440421803550442,0.0169483401420034,0.110210649176681
47.6,-0.438177429003364,0.027946025099476,0.109672114214808
47.7,-0.434833203082444,0.0388661146797984,0.108851738518421
47.8,-0.430400635171649,0.0496887379479607,0.107755737200586
47.9,-0.424895369583218,0.0604002249121273,0.106391572231055
48,-0.418327603913328,0.0709678414230424,0.104756727065175
48.1,-0.410710887734278,0.081353408773383,0.102854004495606
48.2,-0.402063806786914,0.0915275824404826,0.100688723137114
48.3,-0.392409756544471,0.101469918242057,0.098268257774249
48.4,-0.381776381090515,0.111168614938033,0.0956009185633163
48.5,-0.370189073471761,0.120598988020313,0.0926906317364746
48.6,-0.357673174933677,0.129721626443876,0.0895435390343607
48.7,-0.344258675521697,0.138506238132239,0.0861680187085615
48.8,-0.329980306374474,0.146932623239198,0.0825746339385608
48.9,-0.314877539723879,0.154990674148842,0.0787763486982376
49,-0.298992094520376,0.162677138218664,0.0747841373264841
49.1,-0.282360116231734,0.169965745860348,0.0706026073075665
49.2,-0.265020288085932,0.176821721208182,0.0662432692201167
49.3,-0.247014912539659,0.183219993712019,0.06171839102203
49.4,-0.228389844707398,0.189145362792594,0.0570410142989676
49.5,-0.209194492361434,0.194592497841513,0.0522252271987147
49.6,-0.189481212495364,0.199565485312068,0.0472851624776535
49.7,-0.169296486851198,0.204057202848277,0.0422235359855021
49.8,-0.14868871911869,0.208040238241271,0.0370559727486932
49.9,-0.127709172943203,0.211493344438333,0.0318004221492623
50,-0.106410414533337,0.214403557000795,0.0264725077351719
50.1,-0.0848463126609243,0.216766194104033,0.0210858328421117
50.2,-0.0630720386610307,0.218584856537473,0.0156522890529948
50.3,-0.0411435101539991,0.219870967546546,0.0101812061082845
50.4,-0.0191079974895739,0.220624071570848,0.00466603046398584
50.5,0.00297743859425362,0.220829799148595,-0.000868250685567298
50.6,0.0250527072646258,0.220479399702421,-0.00639146447561559
50.7,0.0470599746848602,0.21956955842717,-0.0118810675335143
50.8,0.0689436640144484,0.218102396289896,-0.0173218367965998
50.9,0.090650455409062,0.216085470029861,-0.0227055629296825
51,0.112129286020543,0.213531772158536,-0.028030747108458
51.1,0.133331964519392,0.210458654944048,-0.0333033002251491
51.2,0.154219154970881,0.206860943611283,-0.0385377649574547
51.3,0.17472847405297,0.202742910370915,-0.0436932572132233
51.4,0.19479525572346,0.198118825654983,-0.0487253711296698
51.5,0.214361807126808,0.193003080119722,-0.0536041045891317
51.6,0.233377408594136,0.187410184645559,-0.0583135916880801
51.7,0.251798313643226,0.181354770337111,-0.0628518435965433
51.8,0.269587748978522,0.174851588523188,-0.0672304984556581
51.9,0.286715914491134,0.167915510756794,-0.0714745809384817
52,0.303157310243305,0.160546259042091,-0.0756079546497055
52.1,0.318858948574336,0.152755982998192,-0.0795874216369158
52.2,0.333760216679795,0.144583216922896,-0.0833591494228554
52.3,0.347810915406492,0.136060877178021,-0.0868875706454068
52.4,0.360971291164019,0.127216145368848,-0.0901552207835815
52.5,0.37321203592475,0.11807046834413,-0.0931625673714737
52.6,0.384514287223843,0.108639558196087,-0.0959278524956304
52.7,0.394869628159234,0.0989333922604063,-0.098486948969513
52.8,0.404269337625549,0.0889567512363435,-0.100866625189348
52.9,0.412669863908327,0.0787376850851013,-0.10301234664091
53,0.420036405890326,0.0683225524724501,-0.104894647858124
53.1,0.426343862478483,0.0577490849096782,-0.10649795218383
53.2,0.43157603586389,0.0470457552750453,-0.107818193419408
53.3,0.435725631521794,0.036231777813784,-0.108862760356628
53.4,0.438794258211602,0.0253171081380957,-0.109650456741033
53.5,0.440779567158929,0.0143145095550387,-0.110185357886018
53.6,0.44166428261457,0.00326751498567403,-0.110443359117704
53.7,0.441440863797491,-0.00778242318258309,-0.110417412261585
53.8,0.440108549824318,-0.0188034667191854,-0.110106393456049
53.9,0.437673351592883,-0.0297733886577293,-0.109515122151625
54,0.434147710020139,-0.0406791203835146,-0.108653786454088
54.1,0.429539306870186,-0.0514957455426458,-0.107520541846909
54.2,0.423855178338443,-0.0621834604769052,-0.10611339868457
54.3,0.417108529145769,-0.0727104619000792,-0.104435912274025
54.4,0.409317172621145,-0.0830531620884123,-0.102493288857933
54.5,0.400503347561579,-0.0931964529773674,-0.10029192349174
54.6,0.390688727192364,-0.103116968113139,-0.0978354333289613
54.7,0.379894290566244,-0.112775083150205,-0.0951284914607186
54.8,0.368145671924028,-0.122139446865876,-0.0921781037416017
54.9,0.355473410400459,-0.131188572741364,-0.08899361911431
55,0.341912950024215,-0.139910838961778,-0.0855869239245513
55.1,0.327501415097255,-0.148299615966349,-0.0819670228878902
55.2,0.312271009555959,-0.156323280709655,-0.0781387481186796
55.3,0.296256913191267,-0.163946497399281,-0.0741120879870272
55.4,0.279498371532597,-0.171144008420009,-0.0698982553892404
55.5,0.262038691782457,-0.177900645210837,-0.0655099209183099
55.6,0.243925242816435,-0.184211328264974,-0.0609614707644064
55.7,0.225207130797503,-0.190078290491095,-0.0562648504538949
55.8,0.205927248305289,-0.195482161339514,-0.0514244198108443
55.9,0.186131934297338,-0.200392843370014,-0.0464559459099164
56,0.165869991091096,-0.204788886994653,-0.041374745922545
56.1,0.145192385478355,-0.208657801024734,-0.0361950781019685
56.2,0.124152248725256,-0.211996052670805,-0.0309304402318452
56.3,0.102804876572287,-0.21480906754266,-0.0255938723051311
56.4,0.081203016108548,-0.217104623303761,-0.0201897830351282
56.5,0.0593960562790582,-0.218867322875471,-0.0147249983827075
56.6,0.0374414288226644,-0.220080638779722,-0.00922655252735948
56.7,0.0153958838310282,-0.220734601581822,-0.00371634450051733
56.8,-0.00668473359440874,-0.220825729718194,0.00178907274868964
56.9,-0.028745483342431,-0.220357029496367,0.00727818041696621
57,-0.0507323302920402,-0.219337995094985,0.0127441830907964
57.1,-0.0725924413721815,-0.217784187595167,0.0181852321125216
57.2,-0.0942822617338634,-0.215694307955756,0.0236128464283384
57.3,-0.115742182059092,-0.213065189242197,0.02899577439915
57.4,-0.136908412984543,-0.209903095150826,0.0342950307962295
57.5,-0.157722426882081,-0.206216188109805,0.0394834419732941
57.6,-0.178130957858767,-0.202014529279124,0.044545358265906
57.7,-0.198086001756853,-0.197310078550602,0.0494763728388332
57.8,-0.217544816153785,-0.192116694547883,0.0542830476841071
57.9,-0.236469921562012,-0.186449999766876,0.0589825830243753
58,-0.254821977472084,-0.180311185830804,0.0635766523826449
58.1,-0.272543304321036,-0.173715419695865,0.0680241620853649
58.2,-0.289578489633869,-0.166689690999362,0.0722914515355746
58.3,-0.305879735200177,-0.15925710610655,0.0763575797860405
58.4,-0.32140685707415,-0.151436888110631,0.0802141080810777
58.5,-0.33612728557457,-0.143244376832761,0.0838648938755598
58.6,-0.350016065284808,-0.134691028822042,0.0873258968459723
58.7,-0.363050988059643,-0.125780681041649,0.090610961738454
58.8,-0.375188682909866,-0.116538955861126,0.0936865769950417
58.9,-0.386384141367649,-0.107008549785179,0.0965181773019911
59,-0.396601728735473,-0.0972243945840437,0.0990851107877515
59.1,-0.405815199720783,-0.0872135204107317,0.101380482272311
59.2,-0.41400769843599,-0.0769950558010284,0.103411040283303
59.3,-0.421171758398471,-0.0665802276734949,0.105197078766535
59.4,-0.427302661991524,-0.055975457738341,0.106757300593446
59.5,-0.432372312270832,-0.0452140309455919,0.10805926310042
59.6,-0.436357975219663,-0.0343420270184375,0.109084146611426
59.7,-0.439245413928498,-0.0233961900851317,0.109823487272069
59.8,-0.44102829407892,-0.012403585195613,0.110277497131293
59.9,-0.441708183943613,-0.00138159832150254,0.110455057854396
60,-0.441292234460283,0.00965829806514716,0.110369813025272
